"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g492.t1",1112.23092231509,-0.143762697712008,0.269194882764568,-0.534046918855214,0.593309073121563,0.871911108121042
"g4926.t3",15.4752474008033,-0.957463277876642,1.79618441185624,-0.533053995768268,0.593996203310988,0.871911108121042
"g547.t1",94.2299920690732,0.664677053250388,1.24626901438781,0.533333530382996,0.593802720828104,0.871911108121042
"g5912.t1",108.51926103472,0.647206966047304,1.21513518980268,0.532621367135621,0.594295708080715,0.871911108121042
"g6557.t1",40.1354877028343,0.869052822314734,1.63094795385755,0.532851352036855,0.5941364830815,0.871911108121042
"g9114.t1",75.2452938468249,-0.908220942611008,1.70439519115011,-0.532869927893981,0.59412362334601,0.871911108121042
"g933.t1",9.13696849325049,-1.17363157134313,2.20392934351938,-0.532517784562459,0.594367427573276,0.871911108121042
"g9515.t1",142.427131182646,0.598310181838156,1.12349990987494,0.532541370568292,0.594351096521135,0.871911108121042
"g9574.t1",320.685307824936,0.443588132955721,0.831765291022731,0.533309261330548,0.593819517735209,0.871911108121042
"g9589.t1",896.670628236545,0.271943676440389,0.509292484113258,0.533963655312678,0.593366679806135,0.871911108121042
"g12402.t1",2.04483840813931,-1.68074497720387,3.15875912570298,-0.532090264030444,0.594663480181815,0.872233908303491
"g10444.t1",7.21399250746478,-1.43589554159297,2.70035464023391,-0.531743320006512,0.594903784078748,0.872363381815451
"g17980.t1",73.6527332572587,0.88434807802404,1.66290251441447,0.531809934953059,0.594857641117448,0.872363381815451
"g10296.t1",14268.6339101465,-0.105336587693195,0.198138224549919,-0.531631833950627,0.5949810120977,0.872365158404651
"g898.t1",163.153521202071,-0.240774504834695,0.45307895738647,-0.531418422571583,0.595128858043525,0.872470461791965
"g1210.t1",2334.95377314316,-0.337560228206124,0.635630657680973,-0.531063478652327,0.595374791248079,0.872565461287526
"g3576.t1",13.7357124521154,1.45033516660954,2.73102922828235,0.531058090330916,0.595378525060389,0.872565461287526
"g6810.t1",1016.69971845295,-0.24862010801962,0.46821492021062,-0.530995697248994,0.595421760835014,0.872565461287526
"g12749.t3",14.5094456354962,1.20903099552837,2.27870991559669,0.530576966929019,0.5957119603479,0.872656428000063
"g3348.t1",28.5643192937796,0.750308021875014,1.41389863134325,0.530666064201644,0.595650206408188,0.872656428000063
"g7395.t1",482.893561851441,0.210090919500078,0.395876982051532,0.530697486909531,0.595628427807093,0.872656428000063
"g10380.t1",712.510783745363,-0.195817263146132,0.370613784399982,-0.528359363273972,0.597249936567667,0.873905428031436
"g11567.t1",1258.07110591311,0.381243512926129,0.721045359165267,0.528737211993825,0.596987759291808,0.873905428031436
"g14040.t1",885.377990760548,-0.925152635261424,1.75096665749557,-0.52836679173816,0.597244781686787,0.873905428031436
"g14471.t1",97.1927530008139,0.525560977820498,0.994675137836538,0.528374499199424,0.597239433221097,0.873905428031436
"g16008.t1",115.912873473783,0.505015860582493,0.955248848915867,0.528674660174306,0.59703115840421,0.873905428031436
"g17463.t1",734.799343541553,-0.209395219140199,0.395802067973878,-0.529040235216806,0.596777538903258,0.873905428031436
"g3901.t1",2248.24211608005,-0.242638717130098,0.459154234924746,-0.528447085258542,0.597189064390423,0.873905428031436
"g6567.t1",33.8601385211633,-0.75374665551087,1.42603322014775,-0.528561778829229,0.597109480304372,0.873905428031436
"g6691.t1",250.008041942864,0.554484320711219,1.04848832442696,0.528841674049416,0.596915285615496,0.873905428031436
"g3562.t1",25.8152219100129,0.623558552784436,1.18086915392702,0.528050504758103,0.597464282606491,0.87410761182969
"g13124.t1",41.5306371444425,-0.997930859050972,1.89114911652192,-0.527684914072932,0.597718045627934,0.874255963755566
"g7382.t1",74.3941225432358,0.789141557562018,1.49527203050925,0.527757853728633,0.597667413000333,0.874255963755566
"g16598.t1",1207.36763754753,0.138522413066706,0.262804217059862,0.527093570325597,0.59812861151299,0.874410693722685
"g16760.t1",223.55263687298,0.694168098045651,1.31697134267802,0.527094307636249,0.598128099523576,0.874410693722685
"g17715.t1",14.0337397120465,1.12995390759615,2.14283064909132,0.527318343180927,0.597972538185343,0.874410693722685
"g8919.t1",20.9221094527635,-0.503041631169144,0.95400444166786,-0.527294852306652,0.597988848448322,0.874410693722685
"g1127.t1",47.0835625895071,-0.270283961301158,0.513693514836448,-0.526158017368026,0.598778420861955,0.874530141387335
"g13899.t1",672.968374993362,0.370371434670528,0.703775965026286,0.526263261429644,0.598705305252631,0.874530141387335
"g15327.t1",20.784148739421,1.16976940657418,2.22090719675989,0.526707918404142,0.598396435942061,0.874530141387335
"g18458.t1",19170.7788506131,-0.452741098799508,0.859935200046531,-0.526482807977868,0.598552793961287,0.874530141387335
"g3419.t1",995.037090553568,0.174499711935564,0.331686560291285,0.526098228949401,0.598819959133991,0.874530141387335
"g4519.t1",474.838137929564,-0.319352333244121,0.606433102591806,-0.526607686617463,0.598466053012156,0.874530141387335
"g8580.t1",20.4492279474773,-0.851345545733265,1.6165393073358,-0.52664698091156,0.598438760297806,0.874530141387335
"g908.t1",336.008527747804,0.477949998992513,0.908267145773875,0.526221829355375,0.598734088639063,0.874530141387335
"g10000.t1",41140.3287546352,0.308587524760569,0.590410231341744,0.522666289266845,0.601206501288794,0.874565319912562
"g11043.t1",212.355794879615,-0.315688778870591,0.603030726021047,-0.523503637954881,0.600623820057969,0.874565319912562
"g11355.t2",16.3825073070195,0.86705885619198,1.65401607069114,0.524214287609475,0.60012950450533,0.874565319912562
"g11885.t1",5073.3336766866,-0.186992551783059,0.356444597803902,-0.52460481358153,0.599857939801395,0.874565319912562
"g12103.t1",1669.2040817144,-0.202628876691202,0.386412865013474,-0.524384395649293,0.60001120761194,0.874565319912562
"g12152.t1",2557.31478140848,-0.181246961314918,0.346614927697122,-0.522905815162394,0.601039797661021,0.874565319912562
"g12554.t1",130.07835054093,0.823395376453777,1.56630420812884,0.525693139417299,0.599101431314468,0.874565319912562
"g14295.t1",471.084189936251,-0.193361658056929,0.369618356664365,-0.523138676882631,0.600877752136258,0.874565319912562
"g14312.t1",837.365980208188,0.250816549097602,0.479591136575677,0.522979950981692,0.600988205341003,0.874565319912562
"g15119.t1",1896.10678893935,0.233103075740994,0.444335427135084,0.524610601598794,0.599853915337068,0.874565319912562
"g15818.t1",5973.68438873092,-0.188867073482619,0.359983627511581,-0.524654620511993,0.59982330896129,0.874565319912562
"g1594.t1",227.987917352828,0.54276709649418,1.03405801005124,0.524890374832341,0.599659400877528,0.874565319912562
"g16446.t1",324.216973416801,-0.218788498044353,0.417900302486996,-0.523542329934449,0.600596901853004,0.874565319912562
"g16777.t1",185.906482308858,0.927114504678548,1.76545542993015,0.525141835336637,0.599484595430053,0.874565319912562
"g17197.t1",2934.86264149116,0.192490263551386,0.367563278871139,0.52369285675806,0.600492184771372,0.874565319912562
"g17374.t1",517.449705366689,-0.345423261719977,0.657621961966884,-0.525261140438269,0.599401667291126,0.874565319912562
"g17811.t1",2.7627438623703,1.41765892709981,2.69584231652527,0.52586863794284,0.598979480656947,0.874565319912562
"g17831.t1",589.643129305161,-0.198287084223608,0.377379095896471,-0.525432082433113,0.599282855767443,0.874565319912562
"g18370.t1",81.7270697059491,-0.534493918496361,1.01770267949013,-0.525196532610234,0.599446575093968,0.874565319912562
"g1886.t1",101.241243596629,0.860142522467239,1.64195111773417,0.52385391573301,0.60038014992307,0.874565319912562
"g2583.t4",7.20739532248733,0.83241889591661,1.59053059448122,0.523359248042705,0.600724277660458,0.874565319912562
"g2945.t1",438.927849396719,-0.210905394874627,0.403448450452766,-0.522756735434083,0.601143550718426,0.874565319912562
"g3528.t1",4799.48351056308,-0.320007354328148,0.611061264774797,-0.52369111376432,0.600493397273591,0.874565319912562
"g359.t1",49.651146939396,0.789150352644388,1.50705064323185,0.523638907682666,0.600529714606592,0.874565319912562
"g4416.t1",780.543422879281,-0.196040673198181,0.375030826581203,-0.522732157740996,0.601160656508647,0.874565319912562
"g4956.t1",75.0646222336656,0.585573621010617,1.11448793014206,0.525419437190295,0.599291644351521,0.874565319912562
"g5041.t1",18.7756964418781,1.23256090714459,2.3547466039545,0.52343674902202,0.600670356311323,0.874565319912562
"g604.t1",1694.58248591113,-0.299368902530952,0.571334352593981,-0.523981975128491,0.600291076783641,0.874565319912562
"g6253.t1",81.337981597261,0.642838671389367,1.2291826584337,0.52298058956389,0.600987760949974,0.874565319912562
"g7895.t1",139.980762911053,0.509234203038292,0.974171340202631,0.522735767336749,0.601158144257969,0.874565319912562
"g810.t1",59.240430235776,1.00141547765365,1.90836978667494,0.524749178406597,0.599757565192609,0.874565319912562
"g10664.t1",1148.92187788784,-0.278840188633082,0.53392041242987,-0.522250474305864,0.601495946960743,0.874663076960593
"g18399.t1",1087.75344762016,-0.8241535902424,1.5784397674332,-0.522131795743217,0.601578569749909,0.874663076960593
"g3686.t1",1915.34980481345,0.232410939822991,0.445116741264551,0.52213479808179,0.601576479489686,0.874663076960593
"g5144.t1",30.7755958971293,1.52382073414616,2.91734760663268,0.522330877089076,0.601439974283525,0.874663076960593
"g15856.t1",271.250055778111,0.55873970365116,1.07049995395105,0.52194276290152,0.601710183033288,0.874743610399039
"g17921.t1",1659.11118930393,-0.201688043135959,0.386781801089052,-0.521451739890736,0.602052116310043,0.875129839996714
"g16983.t1",113.125209124432,0.656325335398214,1.25919255731644,0.521227140030876,0.602208549913101,0.875193202251295
"g680.t1",54.8174833711249,-0.498582707024964,0.956660100866996,-0.521170169606856,0.602248232675016,0.875193202251295
"g16226.t1",1095.1288018537,0.274239823759654,0.526416094787848,0.520956381225722,0.602397157527061,0.875234652462211
"g16564.t3",40.753829617415,1.02887901416965,1.9751559848555,0.520910258257359,0.60242928893334,0.875234652462211
"g15426.t1",45.2091934902452,0.821181913415786,1.57854011773585,0.520216055448518,0.602912996141648,0.875715674436344
"g17381.t1",175.929313431609,0.608490426951632,1.16957550394863,0.520266049431861,0.602878155452366,0.875715674436344
"g13874.t1",6.26456356136724,1.60779712272164,3.0927353518615,0.519862497046154,0.603159416019772,0.875741075182553
"g3960.t1",230.018086510529,0.266849400619815,0.51326384240905,0.519906875511303,0.603128483039532,0.875741075182553
"g4050.t1",30.9269737053303,-0.779598438690994,1.4991003126553,-0.520044210590632,0.6030327613285,0.875741075182553
"g3075.t1",356.061908257592,-0.302123901494337,0.581412325148051,-0.519637937529797,0.603315950965423,0.875857539946767
"g10426.t1",967.370503166485,0.21586265046243,0.415920543378596,0.518999731797184,0.603760928281259,0.876061766460259
"g11187.t1",929.829326406099,0.444333393617013,0.856890692668879,0.518541509924782,0.60408050605478,0.876061766460259
"g12962.t1",2105.7639574932,0.196955467325555,0.37975479183127,0.518638530868269,0.604012834379276,0.876061766460259
"g15643.t1",4.97300500384957,1.13299736279413,2.18466397581607,0.518614018144782,0.604029931573161,0.876061766460259
"g2850.t1",121.368927027938,0.716569276236556,1.38172247152924,0.518605791685131,0.604035669432921,0.876061766460259
"g696.t1",1985.20111596531,-0.254879992118069,0.490941822553387,-0.51916536829647,0.603645427080786,0.876061766460259
"g8608.t1",42.115431235235,0.737012922743032,1.42156731548131,0.518450948271483,0.604143675476341,0.876061766460259
"g8627.t1",389.276639979384,-0.204554180096257,0.393938769523977,-0.519253741751372,0.603583806802658,0.876061766460259
"g9147.t1",768.943292536183,0.209171847260474,0.403261420425492,0.518700368212192,0.603969704884317,0.876061766460259
"g10264.t1",227.171657247763,0.941106966852304,1.81998853526954,0.517094997366521,0.605089845637885,0.876065831684495
"g10314.t1",113.994530064497,0.546897202060519,1.0572942746908,0.517261102374226,0.604973903385396,0.876065831684495
"g12280.t1",277.186449562936,0.683998426451325,1.32160497512165,0.517551340474006,0.604771339430032,0.876065831684495
"g13182.t1",664.404728654731,0.415465870221696,0.80206847016462,0.517993021389338,0.604463138378079,0.876065831684495
"g14270.t1",62.9643732348978,-0.923963618460461,1.78272260036185,-0.518287936818055,0.604257388242279,0.876065831684495
"g16857.t5",14.6338022591533,-0.946991273113244,1.8295287950695,-0.5176148501545,0.604727018596032,0.876065831684495
"g1711.t1",47756.331568011,-0.18619514503224,0.359974004220447,-0.517246086798577,0.604984383934215,0.876065831684495
"g1713.t1",518.421795069211,0.206092318884909,0.398592949094115,0.517049584929429,0.605121545514305,0.876065831684495
"g1815.t1",80.1162641199202,0.558243167472472,1.07788167264512,0.517907653168039,0.604522702075618,0.876065831684495
"g196.t1",124.047032117876,0.695624374963061,1.34437808568892,0.517432099175131,0.604854557038741,0.876065831684495
"g3754.t1",2163.11119374769,0.176275704891345,0.340851674369592,0.517162502479616,0.605042725478598,0.876065831684495
"g5619.t1",683.561280783699,-0.150965291292737,0.291341855303893,-0.518172341338555,0.604338030617557,0.876065831684495
"g638.t1",43.0908083217606,0.529726489035611,1.02456699476294,0.517024744836892,0.605138885305245,0.876065831684495
"g11422.t1",5368.15954175855,0.127356913230034,0.246661009495444,0.516323652005432,0.60562837960856,0.876078867524091
"g12995.t1",171.491462805514,0.255961363781955,0.495842702484447,0.516214844948703,0.60570436323462,0.876078867524091
"g13226.t1",29.5323435712281,0.712013610548883,1.37757183290676,0.516861330596816,0.605252963247825,0.876078867524091
"g14020.t1",601.356131261108,0.398541109928558,0.772285147216083,0.516054350346127,0.605816449802285,0.876078867524091
"g3251.t1",22.6961588614757,0.457231694503384,0.885844663953023,0.51615335409147,0.605747306255271,0.876078867524091
"g3458.t1",131.471829327267,0.527166832040802,1.02067403070188,0.516488924165426,0.605512972668795,0.876078867524091
"g3544.t1",706.878387314343,-0.449335099906773,0.870382041595099,-0.516250426172974,0.605679515199721,0.876078867524091
"g3892.t1",611.144394032758,0.187316887674104,0.36299762459678,0.516027860739244,0.605834950563888,0.876078867524091
"g6179.t1",113.221322257947,0.872219598122756,1.68861261722301,0.51653030969125,0.60548407535169,0.876078867524091
"g14313.t1",2493.01372284635,-0.360437631291286,0.698698772274021,-0.515869850634182,0.605945312580567,0.87609448029695
"g2759.t1",12.3526780888375,-0.826950177254839,1.6032572902156,-0.515793804463931,0.605998430167061,0.87609448029695
"g15887.t1",384.383716665818,0.315572832228384,0.612406233495428,0.51529983688636,0.60634351292292,0.876482951795369
"g10280.t1",361.08322928482,0.461725805498876,0.896636223979441,0.514953325719598,0.606585635954449,0.876590214746112
"g1156.t1",4072.98090434147,-0.147618963123353,0.286774409625957,-0.514756401437263,0.606723255117494,0.876590214746112
"g15525.t1",846.348589705077,-0.191229395524165,0.371440601749072,-0.514831697514186,0.606670633331066,0.876590214746112
"g5107.t1",59.7898435463321,0.478310914321,0.928876763972989,0.514934739324483,0.606598624330879,0.876590214746112
"g12302.t1",270.037988222237,0.36772242684197,0.714573425664605,0.514604117134585,0.606829687507524,0.876633622084132
"g10699.t1",425.488670830997,0.210560308852181,0.410925713694014,0.512404801732534,0.608367731101209,0.876676811494879
"g11852.t1",261.77330819697,0.814938355143639,1.59574306646158,0.510695219218903,0.609564488877927,0.876676811494879
"g1213.t1",675.023715486587,0.243738049538758,0.476157024780046,0.511885862969992,0.608730892769862,0.876676811494879
"g12337.t1",15.7488659571833,1.15395110628357,2.25685130695752,0.511310205827972,0.609133859743245,0.876676811494879
